"author","title","post_time","like","hate","article"
"giantbody","[閒聊] 141名現役偶像內部投票問卷","Sat Feb  2 13:54:28 2019","154","12","來源網址
http://naver.me/GMEOHb2c
http://naver.me/FNEn6Bhh
http://naver.me/GCOsFR1y
http://naver.me/xpqeR02A
https://goo.gl/kC2tmD
-
新年special問卷製作：llgan Sport News
19個團體參與，共141名偶像

Got7, Nu'est, Mamamoo, Momoland, Monsta X, BTS, Blackpink, Seventeen, Stray Kids
, (G)Idle, Ikon, Iz*one, Wanna One, Gfriend, Imfact, 請夏, Cherry Bullet, Twice,
Sf9
(前言贅述不翻譯)

覺得最好看的男偶像
1. Astro 銀優 (14)
2. BTS V (9)
3. Nu'est 旼炫 (8)
4. Got7 珍榮 (6)
5. Monsta X 亨元 (4)
     The Boyz 柱延 (4)
-
覺得好看的女偶像
1. Twice 子瑜 (13)
2. Red Velvet Irene (10)
3. Twice Sana (6)
     Iz*one 元英 (6)
4. 少女時代 潤娥 Yoona (5)
5. Blackpink 智秀 (3)
     Blackpink Jennie (3)
-
覺得身材最好的男偶像
1. Monsta X Shownu (23)
2. Monsta X 元虎 (20)
3. Exo Kai (10)
4. 前WO 姜丹尼爾 (4)
5. Got7 Jackson (3)
-
覺得身材最好的女偶像
1. Mamamoo 華莎 (13)
2. AOA 雪炫 (10)
3. Twice Momo (8)
4. 泫雅 (5)
5. 韶宥 (4)

-
以下關於想和誰變熟這個問題，很多偶像選擇不回答，因此票數不多。部分偶像回答指定人
名而非團體名，仍算在團體票數作統計。
想要變熟的男團
1. BTS (9) - 其中 柾國 (2)
2. NCT - 其中 Mark (2)
3. Seventeen (5)
4. BTOB (4)
5. Stray Kids (3)
     前WO 金在奐 (3)
     前WO 朴佑鎮 (3)
-
想要變熟的女團
1. Twice (12) - 娜璉(2)+Sana(2)+子瑜(2)
2. Red Velvet (7) - 其中 瑟琪(3)
3. Iz*one (6)
4. 請夏 (5)
5. Gfriend (4)
-
有反轉魅力的偶像
1. Twice (8)
2. (G)Idle (6) - 其中舒華(3)
3. 前WO 李大輝 (5)
4. SF9 澯熙 (4)
5. 前WO 朴佑鎮 (3)
-
2019最期待的偶像
1. Stray Kids (27)
2. Seventeen (24)
3. BTS (21)
4. Nu'est(20)
5. Twice (19)
-
想要合作的對象
以下關於想要合作的對象調查，回答範圍極廣，請見下。
solo：請夏票數最高，IU也是熱門答案
團體：Seventeen 及 Mamamoo票數膠著
年紀團：
96 line (Red Velvet Joy + Apink 夏榮 + Gfriend Yerin)
97 line (BTS 柾國 + Got7 BamBam & 有謙 + Seventeen 珉奎 & The8 & DK + Astro 銀優
 + NCT Jaehyun)
舞蹈舞台(女)：
Twice Momo
(G)Idle 穗珍
請夏
Iz*one 彩讌
舞蹈舞台(男)
BTS J-Hope
EXO Kai
Monsta X Shownu
嘻哈舞台(男)
Bigbang G-Dragon
Bigbang 太陽
Got7 Jackson
Got7 BamBam
Block Zico
Monsta X 周憲
雙人舞台
(G)Idle 小娟
Loco
其他回答
Dua Lipa
朴孝信
Celeb Five
等等
想要買食物請他吃的偶像
1. Stray Kids (10) - 其中 I.N (5)
2. Seventeen (7) - 其中 Dino (3)
3. Iz*one
4. 前WO 裴珍映 (4)
5. (G)Idle

-
去年也有看過這個問卷~(問題記得不一樣)
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 27.247.202.133
"
"JackieWyers","[情報] 截至目前已知的2019年2月回歸/出道歌手","Fri Feb  1 13:24:42 2019","361","174","https://m.weibo.cn/detail/4330938043279847
今天是2/1了來紀錄一下
【LIST】2019年2月即將回歸/出道的歌手（陸續更新）
2.6：IZ*ONE(日本出道)、MAMAMOO(日本回歸)
2.7：LOCO、ONF
2.11：泰民
2.12：ITZY
2.13：PENTAGON(日本)、Dreamcatcher
2.18：MONSTA X
2.19: TREI
2.20：尹智聖、Red Velvet(日本)、藝聲(日本)
2.27：Davichi姜珉炅(SOLO)、Boyfriend

待定：河成雲、華莎、SF9、金賢重、INFINITE、Hyomin、本月少女
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.225.16.5
"
"KimJinWoo","[新聞] 具荷拉前男友崔某遭檢方不拘留起訴","Wed Jan 30 21:24:10 2019","480","166","「偷拍、暴力、威脅」具荷拉前男友崔鐘範遭不拘留起訴
https://m.entertain.naver.com/read?oid=215&aid=0000733038
毆打女子組合KARA出身的歌手具荷拉(28歲)、威脅要散佈性關係影像的前男友崔鍾範(28
歲)被移交審判。
因涉嫌雙方暴行而接受調查的具荷拉，由於考量到崔某先踢具某的腿才發生暴力事件，而
獲得不起訴處分。
首爾中央地方檢察廳女性兒童犯罪調查部(部長檢察官朴恩靜)30日表示，以違反有關性暴
力犯罪處罰等的特例法(利用相機等攝影)，傷害、威脅罪等對崔某提起了不拘留起訴。
據檢方透露，崔某涉嫌在2018年9月13日凌晨1點左右與具某發生爭吵的過程中，胳膊和腿
受了傷，並威脅說「要散佈性關係影像」。 同年8月，他還涉嫌偷拍具某背部和腿部。
崔某在和具某吵架後表示：「我會讓她結束演藝生涯的。 我會向dispatch舉報的」隨後
又向dispatch發送電子郵件稱「要舉報具荷拉」。
之後向具某傳送了過去一起拍的私人影像。 具某收到影像後，在電梯中跪著向崔某求饒
。
檢察機關表示，崔某雖然否認了大部分嫌疑，但根據CCTV影像等相關證據，仍認定有嫌疑
。
檢方經確認，崔某曾聯繫過某專業媒體Dispatch，稱會發送具某的照片和影像，但並未進
行實際傳送，依據《性暴力處罰法》做出了「沒有散佈影像的嫌疑」的裁定。
警方認為具某也傷到了崔某的身體，於去年11月以起訴意見將崔某和具某一起移交給了檢
方。
但檢方認爲，具某雖然認罪，但對其實施「暫不起訴」處理，即在作案後酌情不起訴，從
輕處罰。
檢方表示，雖然具某在與崔某發生肢體衝突的過程中割傷了崔某的臉，但崔某先對具某進
行辱罵並踢腿是事件的起因，因此有必要酌情處理。
檢方相關人士解釋說「特別是考慮到了崔某威脅說要散佈性關係影片，具某遭受了嚴重的
精神痛苦等受害情況。」
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 110.26.140.64
"
"danny901203","[情報] JYP將和Sony Music打造日本女團","Tue Jan 29 12:42:11 2019","223","46","JYP娛樂公司(以下簡稱JYP)將攜手日本Sony Music,在當地製作女子團體。
對此,JYP的朴軫永將於下個月7日下午在東京Sony Music總部以當地媒體爲對象舉行記者會,
進行闡述日本女子團體製作構想和前景。
今年夏天,日本國內外將爲""GIRLS GROUP PROJECT""進行大規模選秀活動。JYP和Sony Music
的GIRLS GROUP PROJECT是JYP在日本進行的""GLOBALIZATION BY LOCALIZATION""的具體表現
。
http://naver.me/xQAvNdhI
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 122.254.50.54
"
"ssss06","[閒聊] NCT127演唱會上的應援團團長鄭允浩","Sun Jan 27 18:00:55 2019","310","6","【TOPIC】instiz熱議!! NCT127演唱會上的應援團團長鄭允浩
https://i.imgur.com/cEwd6Ej.jpg
https://i.imgur.com/StB3HVt.jpg
      觀眾席上的瑜鹵允浩熱情的喊著安可
https://i.imgur.com/GfRzk8M.jpg
https://i.imgur.com/zTYZcux.jpg
cr.韓流
推特上有粉絲分享坐在允浩附近觀看演唱會的心得XD
https://i.imgur.com/R6044hk.jpg
https://i.imgur.com/W8JTGs3.jpg
表示允浩是”應援團團長”等級的XD
https://i.imgur.com/Kc76FUK.jpg
應援團團長允浩：「呀瘋了啦快點安可！安可！NCT！」
（NCT粉絲們不要輸給瑜鹵允浩!!!）
https://i.imgur.com/8oxpWCc.jpg
https://i.imgur.com/8RSzaIr.jpg
EXO的XIUMIN與偶像一起觀看演唱會XD
cr.漂亮虎咚咚
-
今天也是熱情生活著的瑜鹵允浩XDD
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.15.147.3
"
"s12327","[新聞] 抓住姜丹尼爾…再次開始的廣告界戰爭","Fri Jan 25 16:05:58 2019","462","93","抓住姜丹尼爾…再次開始的廣告界戰爭
https://i.imgur.com/UnKJyKN.jpg
2019年上半年廣告界的相關人員有了新的任務，邀請姜丹尼爾。在Wanna One合約終止以
後為了邀請姜丹尼爾成為廣告模特各個品牌展開了激烈的競爭。因為極高的人氣、影響力
和話題性等因素，姜丹尼爾的廣告出演費在同等Solo歌手中當然是最高水準的。在出演費
可能升高的情況下品牌方也展現出了想要邀請的意願。
姜丹尼爾接到的廣告提案已經超過了10個。衣服、化妝品、飲料、電子產品等各種品類的
廣告都包含在其中。姜丹尼爾讓廣告主們如此眼紅的理由是姜丹尼爾作為模特的長處和可
能性。廣告關聯者表示「因為能展現與Wanna One完整體不同的形象和概念，姜丹尼爾的
單獨廣告很新鮮。因為擁有多樣化年齡層的粉絲所以能抓住那些產品以更廣年齡層為目標
的消費者是姜丹尼爾的長處。僅是開通了個人SNS都獲得了爆發性的響應。作為廣告模特
的話也會是同樣的道理。」
廣告主對於姜丹尼爾在4月Solo出道展現了高度的關心。一名廣告相關人員表示「廣告合
約大多為6個月到一年的時間，現在不管簽哪樣的合約都能和Solo出道的時間重疊。Solo
出道會引起大眾的高度關心，那樣廣告也會獲得較好的影響力。」
姜丹尼爾在Wanna One合約結束後展現了不同級別的人氣。21日中午12點開通的姜丹尼爾
官方Fanclub的會員人數在23日便突破了10萬名。比Wanna One官方Fanclub會員數達到10
萬名還要早13個小時。Wanna One合約結束後開通instagram的關注人數也以極快的速度在
增長。打破了教皇保有的記錄，創造了最短時間內達成100萬關注人數新吉尼斯紀錄。在
極高的人氣和關注下，姜丹尼爾將如何進行solo活動值得期待。
https://i.imgur.com/5HdF9nX.jpg
https://m.weibo.cn/detail/4332292585026854
日刊體育
https://m.entertain.naver.com/read?aid=0002875931&oid=241
姜丹尼爾躍升廣告界新星
來源：日刊體育 2019.01.25 14:02
在WANNA ONE的活動合約結束後，各大品牌為爭搶姜丹尼爾作為代言人展開激烈的競爭。
而姜丹尼爾的代言費也在活動的同齡個人歌手中屬於最高水準，這都與其超高的人氣和影
響力以及源源不斷的話題性有關。
據悉，姜丹尼爾目前已經拿到的廣告提案超過十幾處，囊括服裝、化妝品、飲料、電子產
品等各類產品。
廣告商對於姜丹尼爾將於4月份以個人歌手身份出道一事也十分關注。某廣告界相關人士
表示，「一般來說廣告代言簽約都是6個月至一年，因此現在無論以哪種方式簽約都會與
其4月份作為個人歌手出道的時機重合。而大眾對其以個人出道一事的關注度也將給廣告
帶來利好影響」。
韓國中央日報中文網
https://chinese.joins.com/big5/article.aspx?art_id=187072
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 61.227.182.221
"
"zkow","[新聞]《天空之城》完結篇順延 南韓足球協會道","Thu Jan 24 17:38:04 2019","462","169","《天空之城》完結篇順延　南韓足球協會出面道歉
2019-01-24 09:19噓！星聞 綜合報導
韓國目前最夯的戲劇《天空之城》，自從播出以來受到觀眾好評，收視率更是節節攀升，
刷新了收視率新高。不過，日前卻傳出JTBC電視台因本周末直播亞洲杯韓國隊與與卡塔爾
隊的比賽而將推遲到下周播出。消息一出，令許多觀眾相當震驚。
昨（23日）南韓足球協會也緊急在IG向觀眾們正式道歉，並提到「《天空之城》停播對不
起」；豈料，卻湧入大批網友在底下留言，有網友還模仿協調員金珠英（金瑞亨飾演）的
口頭禪：「承擔得了嗎？我在問您承擔得了嗎？」，只見足協會小編回覆劇中標準台詞「
請您要完全相信我啊！」，笑翻一堆網友。
《天空之城》原定25日播出第19集、26日播出第20集完結篇，但由於亞洲杯韓國隊與與卡
塔爾隊的比賽將於韓國時間25日晚上9點45分舉行，因此原定25日播出的第19集將挪至26
日，而原定26日播出的完結篇則順延至下週。不過，因為亞洲杯決賽將於2月1日晚間舉行
，因此目前尚未確定《天空之城》最後一集在哪天播出。
https://stars.udn.com/star/story/10091/3611411
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 140.112.151.155
"
"danny901203","[情報] MAMAMOO華莎,出道後首次Solo,2月發行專","Tue Jan 22 10:08:41 2019","49","145","MAMAMOO華莎,出道後首次Solo,2月發行專輯
MAMAMOO華莎將發行出道後的首張個人專輯。
1月22日,本報的採訪結果表示,華莎將於下月發行首張個人專輯,作爲大勢明星繼續前進。
這次Solo活動是華莎自2014年以MAMAMOO出道後,時隔5年進行的活動。此前,她憑藉《Starry
 Night》,《像我這樣的人》,《你is完美》等MAMAMOO的熱門歌曲和與LOCO合作的《不要給
》,她以性感又具有吸引力的唱功和華麗的表演作爲武器,開始了個人活動。
華莎現在正在製作專輯,計劃在下個月發行。
http://naver.me/F0kDJi6M
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 122.254.50.54
"
"F17","[新聞] 防彈RM「下面涼涼」 低頭看拉鍊開了！","Sun Jan 20 10:01:21 2019","336","141","防彈RM「下面涼涼」低頭看拉鍊開了！　轉身一個MOVE秒解放送事故
https://star.ettoday.net/news/1359709
 ETtoday星光雲 2019年01月18日 13:32
 記者蕭采薇／綜合報導
 南韓天團防彈少年團（BTS）在第28屆「首爾歌謠大賞」拿下最終大賞，並帶來10多分鐘
 的開全麥現場唱跳得精彩演出。不過事後才發現，隊長RM其實在演出時拉鍊落下，但他相
 當機警，一個動作就順利化解危機。
 防彈少年團當晚帶來《FAKE LOVE》和《IDOL》兩首歌曲，共計13分鐘的開全麥唱跳演出
 ，結束後成員們更累到直接躺在舞台上。由於演出完美，因此粉絲們看事後重看影片才發
現，隊長RM的褲子拉鍊掉了下來，還正好是在下盤舞蹈動作的部份。
RM沒有驚慌，不疾不徐的一個轉身就把拉鍊重新拉上，一氣呵成的像是舞蹈動作一般，巧
妙的化解了一次「放送事故」。不過他可能也覺得太好笑，後來就直接在台上和JIN、SUG
 A分享這件事，卻忘記粉絲都在一旁拍攝，也是因為RM的口型和動作重現，才讓粉絲發現
 這個小插曲，也在南韓論壇引起熱議。

 https://cdn2.ettoday.net/images/3842/d3842769.jpg
 ▲防彈少年團隊長RM。（圖／翻攝自KBS）
 https://cdn2.ettoday.net/images/3842/d3842767.gif
 ▲防彈少年團隊長RM發現拉鍊掉落，轉身一個MOVE拉上。（圖／翻攝自KBS）
 https://cdn2.ettoday.net/images/3842/d3842772.jpg
 ▲防彈少年團隊長RM演出時拉鍊掉落。（圖／翻攝自KBS）
 https://cdn2.ettoday.net/images/3842/d3842771.jpg
 ▲RM演出時發現拉鍊開了，瞬間露出驚慌的表情。（圖／翻攝自KBS）
https://cdn2.ettoday.net/images/3842/d3842773.jpg
 ▲防彈少年團隊長RM發現拉鍊開了，轉身一個MOVE拉上。（圖／翻攝自KBS）

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.164.89.200
"
"KimJinWoo","[閒聊] iKON音源成績不佳的理由","Sat Jan 19 01:06:44 2019","522","99","iKON音源成績不佳的理由
https://m.pann.nate.com/talk/344935186
1. 雖然以《曾經愛過》獲得了大賞，但是作為組合成員，個人的認知度和大眾好感度都
沒有。
雖然知道《愛過》這首歌，但是不知道是誰唱的人很多。
https://i.imgur.com/zW7y0Vr.jpg
2. iKON組合或各成員認知度低，所以音源成績並不穩定。
雖然1年4次回歸，但是《RUBBER BAND》《KILLING ME》還有《I'M OK》成績都不理想。
https://i.imgur.com/Ki1c7Qt.jpg
3. 《愛過》是小學生喜歡的曲子，因為遇到假日(中秋)+冬季奧運會前，所以這兩個月的
沒有特別競爭對手，所以就因為(音源強者)空巢的狀態幸運地收得佳績。
https://i.imgur.com/EZ2QI4P.jpg
4. 最後，在韓國舉行的兩場演唱會都是空蕩蕩的，甚至連上一週的安可演唱會也空了很
多座位。
https://i.imgur.com/YJUf6dU.jpg
https://i.imgur.com/Ea8jKCE.jpg
fr. pann
======================

https://i.imgur.com/T8qT7VW.jpg
熱度為今日日間熱門第五，目前讚踩比為+800；-312，算是熱度滿高的文章了~

說到愛過這首也是蠻神奇的辣，
雖然音源很好但在音樂節目可是在其他大勢團體GB之後才開始撈到一位，所以到底有沒有
那麼紅呢～
我個人是覺得他們螢光棒比他們紅啦，一支康棒抵十個人那種亮度xDDD
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 39.10.11.144
"
"GothEffect","[新聞] YG楊賢碩和楊敏碩兄弟的時尚事業遭遇慘敗","Thu Jan 17 18:21:45 2019","506","146","媒體名稱：愛奇藝韓娛
新聞連結：https://m.weibo.cn/status/4329401992621234?
記者姓名：
(若有則必須貼出)
新聞全文：

據韓媒報導，YG楊賢碩和楊敏碩兄弟的時尚事業遭遇慘敗。
YG在2014年面向全球市場而推出的時尚品牌「nonagon」突然決定停止，
這是借助BIGBANG等YG旗下明星們品牌面向海外市場的野心之作，
結果十分淒慘。
nonagon所屬公司NATURAL9本月2日召開臨時股東大會，決議解散。
NATURAL9是YG出資創立的公司，持股比例為49%。
NATURAL9在2014年9月推出了街頭休閒品牌""nonagon""，
但結果並不理想，繼2014年創下5億韓元的銷售額和16億韓元的營業虧損後，
2015年又創下14億韓元的銷售額和13億韓元的營業虧損。
2016年和2017年也分別創下了17億韓元和18億韓元的銷售額，
但有15億韓元和17億韓元的營業虧損，連年持續虧損。
楊賢碩製作人代表自2011年在KOSDAQ上市後，
一直通過弟弟楊敏碩代表指揮YG和YG Plus推進「章魚爪式」事業的擴張。
雖然涉足服裝、食品飲料、化妝品商界等多個行業，
但結果並不如人意。
YG Plus方面之前曾表示：
「YG擁有強大的品牌力量，如果說過去3年是對新事業的『投資』時期，
那麼今年是各事業在國內外市場取得顯著成果的一年。」
隨著nonagon承認失敗、停止品牌的消息傳開，
YG兄弟是否真的有可以相信他們的事業能力，業界對此感到不安。
另外，旗下推出某化妝品品牌的所屬公司CodeCosme International截至去年第三季度的淨
虧損高達30億3000余萬韓元。食品方面，YG Foods截止去年第三季度的累計虧損為13億韓
元，接近2017年當期淨虧損(15.6686億韓元)。

心得或評論(選填)：

繼續倒吧，倒光光吧。
引用一段中飯的話當我的心情：
@GDbaby啊：BIGBANG的歌權志龍寫權志龍作曲，各種資源都是靠自己打，回歸自己宣傳，
演唱會自己出錢，團隊自己出錢的團隊，出事公司的公關屁都放不出來一個[微笑]萬事都
靠自己的BIGBANG還要奶公司奶後輩，被各種壓榨，所以，要這TM公司來乾嘛的？盡拖後
腿[攤手]趕緊倒閉吧
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.217.182.10
"
